CladeA,CladeB,CladeC,CladeD,CladeE,CladeF,CladeG,CladeH,CladeI,,,,,,,,,,,,,,value,group
,,0.02077347,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.01539742,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02076736,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.01539742,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02076736,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.01533308,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.02052667,,,,,,,,,,,,,,,,,,,,0.02587649,C
,,0.02589795,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.01533443,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02590346,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02052667,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.01538989,C
,,0.02589795,,,,,,,,,,,,,,,,,,,,0.02052899,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02578746,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02077441,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02062286,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.01540129,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02053083,C
,,0.02590408,,,,,,,,,,,,,,,,,,,,0.02615833,C
,,0.01533443,,,,,,,,,,,,,,,,,,,,0.02052802,C
,,0.03115209,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.02590408,,,,,,,,,,,,,,,,,,,,0.0154629,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02082377,C
,,0.03114839,,,,,,,,,,,,,,,,,,,,0.01539152,C
,,0.03114596,,,,,,,,,,,,,,,,,,,,0.02075216,C
,,0.03114971,,,,,,,,,,,,,,,,,,,,0.01538572,C
,,0.02587368,,,,,,,,,,,,,,,,,,,,0.01545902,C
,,0.02061537,,,,,,,,,,,,,,,,,,,,0.0154629,C
,,0.02577864,,,,,,,,,,,,,,,,,,,,0.01539152,C
,,0.03106148,,,,,,,,,,,,,,,,,,,,0.02053096,C
,,0.01536751,,,,,,,,,,,,,,,,,,,,0.01538572,C
,,0.02587321,,,,,,,,,,,,,,,,,,,,0.02631294,C
,,0.02072823,,,,,,,,,,,,,,,,,,,,0.03148536,C
,,0.02588438,,,,,,,,,,,,,,,,,,,,0.02062286,C
,,0.03145306,,,,,,,,,,,,,,,,,,,,0.01538989,C
,,0.02587693,,,,,,,,,,,,,,,,,,,,0.02076751,C
,,0.02052608,,,,,,,,,,,,,,,,,,,,0.02072817,C
,,0.02065807,,,,,,,,,,,,,,,,,,,,0.02616905,C
,,0.02607184,,,,,,,,,,,,,,,,,,,,0.02677435,C
,,0.02056288,,,,,,,,,,,,,,,,,,,,0.02076286,C
,,0.02597738,,,,,,,,,,,,,,,,,,,,0.02075216,C
,,0.02060642,,,,,,,,,,,,,,,,,,,,0.02081606,C
,,0.02065526,,,,,,,,,,,,,,,,,,,,0.02081884,C
,,0.02065807,,,,,,,,,,,,,,,,,,,,0.0154629,C
,,0.02056288,,,,,,,,,,,,,,,,,,,,0.02059307,C
,,0.02572633,,,,,,,,,,,,,,,,,,,,0.02082653,C
,,0.02060642,,,,,,,,,,,,,,,,,,,,0.02059141,C
,,0.03163092,,,,,,,,,,,,,,,,,,,,0.02059141,C
,,0.02577864,,,,,,,,,,,,,,,,,,,,0.02607004,C
,,0.02587321,,,,,,,,,,,,,,,,,,,,0.02636511,C
,,0.02061537,,,,,,,,,,,,,,,,,,,,0.02636682,C
,,0.02604306,,,,,,,,,,,,,,,,,,,,0.03187959,C
,,0.02600465,,,,,,,,,,,,,,,,,,,,0.02058852,C
,,0.02053075,,,,,,,,,,,,,,,,,,,,0.02081606,C
,,0.02077347,,,,,,,,,,,,,,,,,,,,0.02594556,C
,,0.01536336,,,,,,,,,,,,,,,,,,,,0.02634622,C
,,0.01533146,,,,,,,,,,,,,,,,,,,,0.02076751,C
,,0.01542611,,,,,,,,,,,,,,,,,,,,0.02633383,C
,,0.02604023,,,,,,,,,,,,,,,,,,,,0.02105743,C
,,0.02065807,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.0258139,,,,,,,,,,,,,,,,,,,,0.02677435,C
,,0.02606984,,,,,,,,,,,,,,,,,,,,0.02616268,C
,,0.0258108,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.0258108,,,,,,,,,,,,,,,,,,,,0.02616268,C
,,0.03131809,,,,,,,,,,,,,,,,,,,,0.02677435,C
,,0.02065526,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.0206551,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02590272,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.02580935,,,,,,,,,,,,,,,,,,,,0.02616268,C
,,0.02606519,,,,,,,,,,,,,,,,,,,,0.02677435,C
,,0.03121928,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.02606519,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.03166399,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02581257,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.03108679,,,,,,,,,,,,,,,,,,,,0.03186819,C
,,0.01019064,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.01538795,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.01538524,,,,,,,,,,,,,,,,,,,,0.02616268,C
,,0.01020383,,,,,,,,,,,,,,,,,,,,0.03138567,C
,,0.01026152,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.00509857,,,,,,,,,,,,,,,,,,,,0.02587581,C
,,0.01025734,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.01020489,,,,,,,,,,,,,,,,,,,,0.01554691,C
,,0.01020489,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.01020489,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.01020457,,,,,,,,,,,,,,,,,,,,0.02105743,C
,,0.01542968,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.01020489,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.0154287,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.01547948,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.02058845,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.01540235,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.01542968,,,,,,,,,,,,,,,,,,,,0.02105743,C
,,0.01536367,,,,,,,,,,,,,,,,,,,,0.02676264,C
,,0.01034676,,,,,,,,,,,,,,,,,,,,0.02105278,C
,,0.01020418,,,,,,,,,,,,,,,,,,,,0.01554691,C
,,0.01019064,,,,,,,,,,,,,,,,,,,,0.01022676,C
,,0.01026224,,,,,,,,,,,,,,,,,,,,0.02616268,C
,,0.02053078,,,,,,,,,,,,,,,,,,,,0.02065216,C
,,0.02577864,,,,,,,,,,,,,,,,,,,,0.02615833,C
,,0.03120633,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.01533443,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02053075,,,,,,,,,,,,,,,,,,,,0.03138522,C
,,0.02058244,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.02058244,,,,,,,,,,,,,,,,,,,,0.02615833,C
,,0.02053075,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.02058244,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.02053075,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.03138567,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.03121933,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.03138103,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.03122432,C
,,0.02058244,,,,,,,,,,,,,,,,,,,,0.0258966,C
,,0.02595481,,,,,,,,,,,,,,,,,,,,0.02076751,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02590662,C
,,0.0311488,,,,,,,,,,,,,,,,,,,,0.03116511,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02634622,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02603906,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02077782,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02590736,C
,,0.02590408,,,,,,,,,,,,,,,,,,,,0.03185901,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02589795,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02082653,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02637899,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.0207541,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.02630631,C
,,0.02590408,,,,,,,,,,,,,,,,,,,,0.02075672,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.02081842,C
,,0.02589795,,,,,,,,,,,,,,,,,,,,0.02082653,C
,,0.02052802,,,,,,,,,,,,,,,,,,,,0.0207541,C
,,0.02589795,,,,,,,,,,,,,,,,,,,,0.02589354,C
,,0.02058244,,,,,,,,,,,,,,,,,,,,0.02075672,C
,,0.02577603,,,,,,,,,,,,,,,,,,,,0.03206427,C
,,0.03114698,,,,,,,,,,,,,,,,,,,,0.03725734,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.02603906,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.02076751,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02633383,C
,,0.02595488,,,,,,,,,,,,,,,,,,,,0.02615767,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.03187989,C
,,0.02577704,,,,,,,,,,,,,,,,,,,,0.03269325,C
,,0.03114698,,,,,,,,,,,,,,,,,,,,0.02632392,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.02630631,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.02636511,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.02622362,C
,,0.03114839,,,,,,,,,,,,,,,,,,,,0.02082653,C
,,0.03114846,,,,,,,,,,,,,,,,,,,,0.02595673,C
,,0.0311531,,,,,,,,,,,,,,,,,,,,0.02637958,C
,,0.02058346,,,,,,,,,,,,,,,,,,,,0.02595505,C
,,0.03652445,,,,,,,,,,,,,,,,,,,,0.02595505,C
,,0.0311531,,,,,,,,,,,,,,,,,,,,0.03167293,C
,,0.03114839,,,,,,,,,,,,,,,,,,,,0.0321125,C
,,0.03664797,,,,,,,,,,,,,,,,,,,,0.03211895,C
,,0.03651832,,,,,,,,,,,,,,,,,,,,0.03779849,C
,,0.03665326,,,,,,,,,,,,,,,,,,,,0.02594793,C
,,0.03115142,,,,,,,,,,,,,,,,,,,,0.02636511,C
,,0.02577864,,,,,,,,,,,,,,,,,,,,0.03149463,C
,,0.03106035,,,,,,,,,,,,,,,,,,,,0.0051089,C
,,0.03646728,,,,,,,,,,,,,,,,,,,,0.02052899,C
,,0.02053078,,,,,,,,,,,,,,,,,,,,0.01533018,C
,,0.03106318,,,,,,,,,,,,,,,,,,,,0.02052634,C
,,0.02588438,,,,,,,,,,,,,,,,,,,,0.01533159,C
,,0.03115994,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.03670208,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.0311548,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.02578478,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.0258139,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.03122767,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.02572624,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.03114075,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02577111,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.02581257,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.0258139,,,,,,,,,,,,,,,,,,,,0.02065379,C
,,0.02572624,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.03100918,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.02577111,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.03679562,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.03106035,,,,,,,,,,,,,,,,,,,,0.02587469,C
,,0.03106318,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02577864,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.03120633,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.03120318,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.02577977,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.02590408,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.02052805,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.02049482,,,,,,,,,,,,,,,,,,,,0.01018772,C
,,0.02058341,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.03122418,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.0258139,,,,,,,,,,,,,,,,,,,,0.01533159,C
,,0.03108914,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.03122568,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.03108598,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.03108598,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.036506,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.02581257,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.02581239,,,,,,,,,,,,,,,,,,,,0.01533159,C
,,0.03115209,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.03108679,,,,,,,,,,,,,,,,,,,,0.01533229,C
,,0.0312225,,,,,,,,,,,,,,,,,,,,0.02065245,C
,,0.03649671,,,,,,,,,,,,,,,,,,,,0.01533229,C
,,0.0312225,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.0368213,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.03109013,,,,,,,,,,,,,,,,,,,,0.02055453,C
,,0.03648915,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.01533038,,,,,,,,,,,,,,,,,,,,0.02075272,C
,,0.02056011,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02055952,,,,,,,,,,,,,,,,,,,,0.01533194,C
,,0.01533443,,,,,,,,,,,,,,,,,,,,0.01018807,C
,,0.01536786,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.01020489,,,,,,,,,,,,,,,,,,,,0.02055453,C
,,0.01536367,,,,,,,,,,,,,,,,,,,,0.02075272,C
,,0.0154287,,,,,,,,,,,,,,,,,,,,0.02075272,C
,,0.0154287,,,,,,,,,,,,,,,,,,,,0.02075272,C
,,0.0154287,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.01542909,,,,,,,,,,,,,,,,,,,,0.02075272,C
,,0.0207778,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.0154287,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02077393,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.02073151,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.02593658,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.02066026,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.0207778,,,,,,,,,,,,,,,,,,,,0.02589917,C
,,0.02058749,,,,,,,,,,,,,,,,,,,,0.02623393,C
,,0.01547948,,,,,,,,,,,,,,,,,,,,0.02058161,C
,,0.01533588,,,,,,,,,,,,,,,,,,,,0.01533018,C
,,0.01533038,,,,,,,,,,,,,,,,,,,,0.02058601,C
,,0.01540123,,,,,,,,,,,,,,,,,,,,0.02596715,C
,,0.00508217,,,,,,,,,,,,,,,,,,,,0.02052899,C
,,0.02597335,,,,,,,,,,,,,,,,,,,,0.02055455,C
,,0.03117127,,,,,,,,,,,,,,,,,,,,0.01533308,C
,,0.03654895,,,,,,,,,,,,,,,,,,,,0.02058024,C
,,0.02075614,,,,,,,,,,,,,,,,,,,,0.02587399,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.02058263,C
,,0.02590022,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.02623319,,,,,,,,,,,,,,,,,,,,0.01541268,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.02059307,C
,,0.02623319,,,,,,,,,,,,,,,,,,,,0.01534963,C
,,0.02590022,,,,,,,,,,,,,,,,,,,,0.02052981,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.01533079,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.01541209,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.01541268,C
,,0.02623319,,,,,,,,,,,,,,,,,,,,0.01534963,C
,,0.02590022,,,,,,,,,,,,,,,,,,,,0.02060725,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.01533079,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.02589203,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.03116249,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.02055455,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.01533018,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.02052634,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02064793,C
,,0.02623319,,,,,,,,,,,,,,,,,,,,0.02587603,C
,,0.03183848,,,,,,,,,,,,,,,,,,,,0.02616297,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02052624,C
,,0.03699297,,,,,,,,,,,,,,,,,,,,0.02052981,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.02059025,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.02076061,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.01541268,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02066049,C
,,0.03122294,,,,,,,,,,,,,,,,,,,,0.02059702,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02065922,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.02065922,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.02583156,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02594968,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.0259473,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.03138567,C
,,0.03122294,,,,,,,,,,,,,,,,,,,,0.02066037,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.02059025,C
,,0.03122161,,,,,,,,,,,,,,,,,,,,0.02583853,C
,,0.02590074,,,,,,,,,,,,,,,,,,,,0.02059025,C
,,0.03122161,,,,,,,,,,,,,,,,,,,,0.02594968,C
,,0.02623319,,,,,,,,,,,,,,,,,,,,0.02578746,C
,,0.0313778,,,,,,,,,,,,,,,,,,,,0.02058862,C
,,0.03669334,,,,,,,,,,,,,,,,,,,,0.0257848,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.03697443,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.02587649,C
,,0.02075385,,,,,,,,,,,,,,,,,,,,0.02590074,C
,,0.02589845,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03137246,,,,,,,,,,,,,,,,,,,,0.02590074,C
,,0.03669334,,,,,,,,,,,,,,,,,,,,0.02587649,C
,,0.03697443,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.03697443,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03697443,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.03698309,,,,,,,,,,,,,,,,,,,,0.02590074,C
,,0.03697443,,,,,,,,,,,,,,,,,,,,0.02587649,C
,,0.03669466,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.02622785,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.04230529,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03669466,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.03698309,,,,,,,,,,,,,,,,,,,,0.03121933,C
,,0.04272393,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.04230397,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.04275449,,,,,,,,,,,,,,,,,,,,0.02590074,C
,,0.03665326,,,,,,,,,,,,,,,,,,,,0.03137246,C
,,0.03117127,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.03667819,,,,,,,,,,,,,,,,,,,,0.02623393,C
,,0.0423287,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.02597335,,,,,,,,,,,,,,,,,,,,0.01541042,C
,,0.03648218,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03114738,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.03664522,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.04219923,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.0366502,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03143827,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03121018,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.03657105,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03117034,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.03653098,,,,,,,,,,,,,,,,,,,,0.02055428,C
,,0.03117664,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.03121158,,,,,,,,,,,,,,,,,,,,0.02055499,C
,,0.03121018,,,,,,,,,,,,,,,,,,,,0.02587515,C
,,0.03117034,,,,,,,,,,,,,,,,,,,,0.02055499,C
,,0.03668548,,,,,,,,,,,,,,,,,,,,0.02590074,C
,,0.03117664,,,,,,,,,,,,,,,,,,,,0.02075687,C
,,0.04210399,,,,,,,,,,,,,,,,,,,,0.02589917,C
,,0.03667819,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03648218,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.03117127,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03654895,,,,,,,,,,,,,,,,,,,,0.02055382,C
,,0.03663311,,,,,,,,,,,,,,,,,,,,0.01540995,C
,,0.03137194,,,,,,,,,,,,,,,,,,,,0.02075459,C
,,0.03122294,,,,,,,,,,,,,,,,,,,,0.02589917,C
,,0.02598198,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.02598791,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.02603048,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.0366466,,,,,,,,,,,,,,,,,,,,0.02622859,C
,,0.03121018,,,,,,,,,,,,,,,,,,,,0.02622401,C
,,0.03670871,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03657386,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.03671165,,,,,,,,,,,,,,,,,,,,0.03137246,C
,,0.03671165,,,,,,,,,,,,,,,,,,,,0.02589845,C
,,0.04191932,,,,,,,,,,,,,,,,,,,,0.02622859,C
,,0.03121158,,,,,,,,,,,,,,,,,,,,0.03183056,C
,,0.03120815,,,,,,,,,,,,,,,,,,,,0.03137318,C
,,0.0367,,,,,,,,,,,,,,,,,,,,0.0318491,C
,,0.03671633,,,,,,,,,,,,,,,,,,,,0.02595439,C
,,0.03656863,,,,,,,,,,,,,,,,,,,,0.02058862,C
,,0.04207337,,,,,,,,,,,,,,,,,,,,0.02596715,C
,,0.03656863,,,,,,,,,,,,,,,,,,,,0.03147929,C
,,0.04211774,,,,,,,,,,,,,,,,,,,,0.02578746,C
,,0.02583853,,,,,,,,,,,,,,,,,,,,0.02583858,C
,,0.03121158,,,,,,,,,,,,,,,,,,,,0.02057934,C
,,0.02080179,,,,,,,,,,,,,,,,,,,,0.02594902,C
,,0.02605332,,,,,,,,,,,,,,,,,,,,0.03121863,C
,,0.02606574,,,,,,,,,,,,,,,,,,,,0.02595397,C
,,0.02075614,,,,,,,,,,,,,,,,,,,,0.02622859,C
,,0.02071338,,,,,,,,,,,,,,,,,,,,0.02065922,C
,,0.01560354,,,,,,,,,,,,,,,,,,,,0.02583961,C
,,0.02071244,,,,,,,,,,,,,,,,,,,,0.02060725,C
,,0.02104946,,,,,,,,,,,,,,,,,,,,0.02578742,C
,,0.02104946,,,,,,,,,,,,,,,,,,,,0.02059234,C
,,0.01028093,,,,,,,,,,,,,,,,,,,,0.02066037,C
,,0.02105647,,,,,,,,,,,,,,,,,,,,0.02065922,C
,,0.02664719,,,,,,,,,,,,,,,,,,,,0.02060725,C
,,0.02104946,,,,,,,,,,,,,,,,,,,,0.02599016,C
,,0.02662464,,,,,,,,,,,,,,,,,,,,0.02059234,C
,,0.02625278,,,,,,,,,,,,,,,,,,,,0.03115362,C
,,0.03175609,,,,,,,,,,,,,,,,,,,,0.03654369,C
,,0.02631271,,,,,,,,,,,,,,,,,,,,0.02583858,C
,,0.02664719,,,,,,,,,,,,,,,,,,,,0.02058862,C
,,0.02615836,,,,,,,,,,,,,,,,,,,,0.0257848,C
,,0.0207778,,,,,,,,,,,,,,,,,,,,0.02594813,C
,,0.02076005,,,,,,,,,,,,,,,,,,,,0.03122066,C
,,0.02080179,,,,,,,,,,,,,,,,,,,,0.03138567,C
,,0.02082076,,,,,,,,,,,,,,,,,,,,0.02578782,C
,,0.0207778,,,,,,,,,,,,,,,,,,,,0.02578742,C
,,0.02625278,,,,,,,,,,,,,,,,,,,,0.02583853,C
,,0.02055301,,,,,,,,,,,,,,,,,,,,0.02603333,C
,,0.02578739,,,,,,,,,,,,,,,,,,,,0.02065922,C
,,0.03120363,,,,,,,,,,,,,,,,,,,,0.02602957,C
,,0.01540745,,,,,,,,,,,,,,,,,,,,0.02584358,C
,,0.02065744,,,,,,,,,,,,,,,,,,,,0.01541103,C
,,0.02058512,,,,,,,,,,,,,,,,,,,,0.02602979,C
,,0.02065629,,,,,,,,,,,,,,,,,,,,0.0311123,C
,,0.02065744,,,,,,,,,,,,,,,,,,,,0.03119797,C
,,0.02065629,,,,,,,,,,,,,,,,,,,,0.03119558,C
,,0.02058512,,,,,,,,,,,,,,,,,,,,0.03673213,C
,,0.02058852,,,,,,,,,,,,,,,,,,,,0.02603343,C
,,0.02065744,,,,,,,,,,,,,,,,,,,,0.02583853,C
,,0.02058852,,,,,,,,,,,,,,,,,,,,0.03121158,C
,,0.02065629,,,,,,,,,,,,,,,,,,,,0.02583853,C
,,0.02058512,,,,,,,,,,,,,,,,,,,,0.03119797,C
,,0.02058852,,,,,,,,,,,,,,,,,,,,0.00508183,C
,,0.02058852,,,,,,,,,,,,,,,,,,,,0.01535329,C
,,0.02065744,,,,,,,,,,,,,,,,,,,,0.02058787,C
,,0.02058852,,,,,,,,,,,,,,,,,,,,0.02600608,C
,,0.02583853,,,,,,,,,,,,,,,,,,,,0.01020909,C
,,0.02065744,,,,,,,,,,,,,,,,,,,,0.01534738,C
